1.394601,2.128494
1.697336,2.085378
2.172119,2.094052
2.442700,2.128917
1.828202,2.098845
1.389819,2.027943
2.727307,2.097879
1.469740,2.035065
1.556004,1.987159
1.353133,1.923756
2.813976,2.012778
2.539680,2.065469
2.023216,2.061243
2.296295,2.084749
2.063748,2.082649
1.390881,2.013472
2.347134,2.046838
1.148371,1.956991
2.134769,1.974769
1.841227,1.961415
1.353749,1.900648
2.431193,1.953703
2.505519,2.008884
2.529048,2.060901
1.842038,2.039014
3.340082,2.169121
2.308274,2.183036
1.792050,2.143938
2.347915,2.164335
2.851165,2.233018
1.347691,2.144485
2.090526,2.139090
2.047197,2.129900
2.150072,2.131917
1.713288,2.090055
4.123660,2.293415
1.339805,2.198054
1.479107,2.126159
1.820050,2.095548
3.243068,2.210300
1.231342,2.112405
2.173424,2.118506
1.656081,2.072264
1.499097,2.014947
1.812208,1.994673
1.746959,1.969902
2.163390,1.989251
1.535264,1.943852
2.727689,2.022236
1.789246,1.998937
2.284872,2.027530
1.630811,1.987859
2.248719,2.013945
1.225740,1.935124
2.293411,1.970953
1.613141,1.935172
2.249026,1.966557
2.378429,2.007744
1.309349,1.937905
1.824093,1.926524
1.859489,1.919820
1.808003,1.908639
1.770630,1.894838
1.751969,1.880551
1.977613,1.890257
1.468602,1.848091
1.636460,1.826928
2.268291,1.871065
1.855364,1.869495
1.719984,1.854544
2.488479,1.917937
1.550928,1.881236
1.412495,1.834362
2.125191,1.863445
1.834078,1.860508
2.202645,1.894722
2.737800,1.979030
2.646873,2.045814
2.026893,2.043922
2.662744,2.105804
2.190937,2.114317
1.602998,2.063185
2.042462,2.061113
1.622224,2.017224
2.168936,2.032396
2.326465,2.061802
1.513691,2.006991
1.310328,1.937325
1.748864,1.918479
2.011500,1.927781
1.605790,1.895582
2.419931,1.948017
2.479064,2.001121
2.033437,2.004353
1.593407,1.963258
1.464072,1.913340
2.725601,1.994566
1.677204,1.962830
2.708449,2.037391
1.884750,2.022127
3.308198,2.150734
2.070789,2.142740
1.852471,2.113713
1.927125,2.095054
1.855136,2.071062
2.288786,2.092834
2.771022,2.160653
2.055789,2.150167
2.199681,2.155118
1.790305,2.118637
1.538952,2.060668
1.733968,2.027998
1.730928,1.998291
1.346949,1.933157
1.622905,1.902132
3.565358,2.068455
1.697209,2.031330
2.286199,2.056817
1.771521,2.028287
1.618870,1.987345
1.536341,1.942245
1.391561,1.887177
1.519972,1.850456
1.917284,1.857139
1.311940,1.802619
1.948930,1.817250
1.249623,1.760487
1.803723,1.764811
1.459359,1.734266
2.221637,1.783003
1.379416,1.742644
1.167354,1.685115
2.423896,1.758993
1.812830,1.764377
2.410264,1.828966
1.029139,1.748983
1.998114,1.773896
1.047246,1.701231
1.248474,1.655955
2.424808,1.732841
2.935622,1.853119
2.407926,1.908599
2.655924,1.983332
1.506229,1.935622
1.245856,1.866645
1.703130,1.850294
1.463492,1.811614
1.834805,1.813933
1.329120,1.765451
1.919700,1.780876
1.421821,1.744971
1.970109,1.767485
1.092255,1.699962
1.112384,1.641204
2.039360,1.681020
1.503536,1.663271
1.585503,1.655494
2.733564,1.763301
1.519302,1.738901
1.503896,1.715401
2.296647,1.773525
1.798530,1.776026
2.431631,1.841586
1.795295,1.836957
2.339244,1.887186
2.106157,1.909083
1.461173,1.864292
2.033436,1.881207
1.945646,1.887650
1.333560,1.832241
1.668644,1.815882
1.869045,1.821198
1.231318,1.762210
1.567091,1.742698
1.391584,1.707587
1.638843,1.700712
2.268665,1.757508
1.638621,1.745619
1.346162,1.705673
2.647395,1.799845
1.092858,1.729147
1.865859,1.742818
2.093891,1.777925
1.502605,1.750393
1.204204,1.695774
2.375018,1.763699
1.225097,1.709839
1.456198,1.684474
1.353446,1.651372
1.536787,1.639913
1.408940,1.616816
1.252783,1.580413
1.890721,1.611443
1.633920,1.613691
1.716322,1.623954
1.575511,1.619110
2.280685,1.685267
2.473412,1.764082
1.108138,1.698487
2.394884,1.768127
1.436411,1.734956
1.712860,1.732746
1.679642,1.727436
1.263974,1.681089
1.375751,1.650556
2.632581,1.748758
1.708001,1.744682
1.436031,1.713817
1.378057,1.680241
1.547949,1.667012
1.633357,1.663646
1.229679,1.620250
1.698876,1.628112
1.978660,1.663167
1.924290,1.689279
2.267185,1.747070
1.829883,1.755351
1.886711,1.768487
1.507940,1.742432
1.353774,1.703567
1.521857,1.685396
2.076497,1.724506
1.623681,1.714423
1.416175,1.684598
1.341806,1.650319
1.389367,1.624224
1.485099,1.610312
1.576376,1.606918
1.989639,1.645190
1.858432,1.666514
1.216335,1.621496
1.219619,1.581309
1.063623,1.529540
1.428674,1.519453
1.306242,1.498132
1.173524,1.465671
1.649953,1.484100
1.248141,1.460504
2.865698,1.601023
1.438025,1.584723
1.133686,1.539620
1.499950,1.535653
5.897733,1.971861
0.992857,1.873960
1.197719,1.806336
1.557002,1.781403
1.568267,1.760089
1.520070,1.736087
1.735813,1.736060
1.468974,1.709351
1.527142,1.691130
1.399835,1.662001
1.203662,1.616167
1.465189,1.601069
2.370018,1.677964
0.960759,1.606243
1.572684,1.602887
1.256488,1.568247
3.015063,1.712929
1.837824,1.725418
1.509018,1.703778
1.443340,1.677734
1.211277,1.631089
1.518419,1.619822
1.376664,1.595506
1.505464,1.586502
1.207977,1.548649
0.897569,1.483541
1.312001,1.466387
2.175289,1.537277
1.118132,1.495363
1.162862,1.462113
1.950281,1.510930
1.251512,1.484988
1.366193,1.473108
1.697122,1.495510
1.940412,1.540000
1.206634,1.506663
1.543849,1.510382
1.289132,1.488257
2.132602,1.552691
2.017287,1.599151
2.012356,1.640471
1.374358,1.613860
0.968361,1.549310
0.856795,1.480059
1.261763,1.458229
1.356991,1.448105
1.008627,1.404158
1.370952,1.400837
1.385124,1.399266
1.472220,1.406561
1.487944,1.414699
1.272827,1.400512
2.016820,1.462143
1.435463,1.459475
1.758831,1.489411
1.128042,1.453274
0.831672,1.391114
1.054742,1.357476
1.352806,1.357009
1.178521,1.339160
1.641076,1.369352
1.299799,1.362397
1.568172,1.382974
1.144819,1.359159
0.918698,1.315113
1.264507,1.310052
1.758030,1.354850
2.190788,1.438444
1.325529,1.427152
0.999523,1.384389
0.848474,1.330798
2.593336,1.457052
0.888204,1.400167
1.042748,1.364425
2.400838,1.468066
1.266412,1.447901
1.408592,1.443970
0.870487,1.386622
1.256778,1.373637
1.285570,1.364831
1.226365,1.350984
1.843604,1.400246
1.130386,1.373260
2.180719,1.454006
1.595481,1.468153
1.049939,1.426332
0.968898,1.380589
0.895951,1.332125
0.977980,1.296710
1.192277,1.286267
1.364197,1.294060
1.263225,1.290976
0.787220,1.240601
1.701391,1.286680
1.490567,1.307069
1.591581,1.335520
2.637566,1.465725
1.579635,1.477116
1.612456,1.490650
1.933331,1.534918
1.636445,1.545071
1.361726,1.526736
1.183629,1.492425
2.254857,1.568668
1.387560,1.550558
2.066711,1.602173
0.892093,1.531165
1.314062,1.509455
1.240036,1.482513
2.015582,1.535820
0.853260,1.467564
2.452008,1.566008
2.296468,1.639054
1.693079,1.644457
2.107961,1.690807
2.108138,1.732540
1.167387,1.676025
1.654404,1.673863
1.054744,1.611951
1.633579,1.614114
3.858471,1.838549
2.424880,1.897182
1.311801,1.838644
0.974915,1.752271
1.004536,1.677498
1.553958,1.665144
0.859309,1.584560
1.272295,1.553334
1.178929,1.515893
1.829916,1.547296
1.186085,1.511175
1.082846,1.468342
1.308960,1.452404
1.063136,1.413477
1.003391,1.372468
1.324755,1.367697
1.759971,1.406924
1.370949,1.403327
1.044862,1.367480
1.419829,1.372715
1.280022,1.363446
1.141148,1.341216
1.097992,1.316894
1.185588,1.303763
1.066883,1.280075
0.895713,1.241639
1.288669,1.246342
1.052848,1.226992
1.166265,1.220920
2.373469,1.336175
1.291439,1.331701
0.897053,1.288236
1.079194,1.267332
1.022858,1.242885
0.845823,1.203179
0.969480,1.179809
0.917318,1.153560
1.073619,1.145566
1.060846,1.137094
0.734530,1.096837
0.943671,1.081521
1.176113,1.090980
1.576390,1.139521
1.450854,1.170654
1.394337,1.193022
1.003540,1.174074
0.976993,1.154366
1.064574,1.145387
1.327958,1.163644
1.558051,1.203085
1.374512,1.220227
0.695852,1.167790
1.104539,1.161465
1.282503,1.173569
1.269531,1.183165
0.832789,1.148127
1.221077,1.155422
1.115664,1.151447
1.105989,1.146901
1.168223,1.149033
1.343788,1.168509
0.924627,1.144121
0.907141,1.120423
0.825657,1.090946
0.737289,1.055580
0.962515,1.046274
1.152296,1.056876
1.420389,1.093227
1.410161,1.124921
1.115118,1.123940
1.347226,1.146269
2.004365,1.232079
1.351585,1.244029
1.138299,1.233456
1.304258,1.240536
1.170086,1.233491
1.003168,1.210459
1.352497,1.224663
1.306563,1.232853
2.680943,1.377662
0.887036,1.328599
1.302873,1.326027
1.654652,1.358889
1.274938,1.350494
1.760967,1.391541
2.602798,1.512667
1.000860,1.461486
0.938570,1.409195
1.547462,1.423021
2.503337,1.531053
1.077224,1.485670
1.493954,1.486498
0.670566,1.404905
4.294917,1.693906
1.105104,1.635026
1.607092,1.632233
1.061564,1.575166
1.168068,1.534456
1.141010,1.495112
1.067711,1.452372
0.956194,1.402754
0.935819,1.356060
0.925495,1.313004
0.707330,1.252437
1.461054,1.273298
1.179702,1.263939
0.616913,1.199236
1.398182,1.219131
0.931705,1.190388
0.716526,1.143002
1.583508,1.187052
0.839707,1.152318
1.071297,1.144216
1.369208,1.166715
1.601444,1.210188
1.264315,1.215601
1.071563,1.201197
1.298214,1.210899
0.809545,1.170763
1.306604,1.184347
3.091202,1.375033
1.296854,1.367215
1.058779,1.336371
1.070566,1.309791
0.848542,1.263666
0.821718,1.219471
0.694469,1.166971
0.905083,1.140782
0.940837,1.120788
0.884356,1.097144
0.931434,1.080573
0.726725,1.045189
0.891210,1.029791
0.939181,1.020730
1.146515,1.033308
1.101618,1.040139
1.361369,1.072262
0.802812,1.045317
0.647292,1.005515
1.177377,1.022701
0.681460,0.988577
1.236043,1.013323
1.006282,1.012619
1.359218,1.047279
0.875828,1.030134
0.928444,1.019965
0.950440,1.013013
1.287877,1.040499
0.662295,1.002679
1.224039,1.024815
0.976265,1.019960
0.836464,1.001610
1.238475,1.025297
0.748172,0.997584
0.598277,0.957654
1.597158,1.021604
1.131688,1.032612
0.736740,1.003025
0.876685,0.990391
1.679391,1.059291
0.915161,1.044878
0.538693,0.994260
0.467787,0.941612
0.751057,0.922557
0.922441,0.922545
1.151940,0.945485
0.591330,0.910069
0.836900,0.902752
2.399722,1.052449
2.717103,1.218915
1.586305,1.255654
1.179168,1.248005
1.145262,1.237731
0.989362,1.212894
1.405380,1.232143
2.018953,1.310824
0.965605,1.276302
1.363681,1.285040
0.782143,1.234750
1.158028,1.227078
0.764608,1.180831
1.006472,1.163395
0.962422,1.143298
0.944135,1.123381
1.097224,1.120766
0.861985,1.094888
0.954963,1.080895
0.818263,1.054632
0.699268,1.019096
1.103012,1.027487
0.650772,0.989816
0.928057,0.983640
1.043630,0.989639
1.023109,0.992986
0.927606,0.986448
1.013695,0.989173
0.970956,0.987351
0.592847,0.947900
0.863848,0.939495
1.005863,0.946132
0.653941,0.916913
1.353986,0.960620
0.903032,0.954861
0.989184,0.958294
0.840581,0.946522
0.815273,0.933397
0.791709,0.919229
1.182777,0.945583
0.640141,0.915039
0.784051,0.901940
0.665381,0.878284
0.835342,0.873990
0.802063,0.866798
1.082272,0.888345
0.747790,0.874289
1.152035,0.902064
0.744843,0.886342
1.187049,0.916413
0.759291,0.900700
0.821824,0.892813
0.793249,0.882856
0.670481,0.861619
0.801545,0.855612
1.076373,0.877688
1.338424,0.923761
0.936842,0.925069
0.873670,0.919930
1.184169,0.946353
0.725584,0.924277
1.479854,0.979834
1.010423,0.982893
0.836730,0.968277
0.672138,0.938663
0.796967,0.924493
0.726029,0.904647
0.842726,0.898455
2.744977,1.083107
0.580011,1.032798
0.977449,1.027263
0.828149,1.007351
1.589768,1.065593
1.086495,1.067683
0.765115,1.037426
0.504677,0.984151
0.937186,0.979455
0.866114,0.968121
0.820153,0.953324
0.988656,0.956857
1.301303,0.991302
4.481408,1.340312
0.895402,1.295821
0.476022,1.213842
0.774270,1.169884
0.887977,1.141694
0.709727,1.098497
1.132745,1.101922
1.213258,1.113055
1.201735,1.121923
0.701912,1.079922
0.746820,1.046612
0.889826,1.030933
1.444333,1.072273
1.085173,1.073563
0.918212,1.058028
0.751731,1.027398
1.376183,1.062277
0.656713,1.021720
0.876956,1.007244
1.138985,1.020418
1.739352,1.092312
0.888636,1.071944
1.591327,1.123882
0.792494,1.090743
0.897832,1.071452
1.054456,1.069753
1.348598,1.097637
0.903030,1.078176
0.690589,1.039418
0.830061,1.018482
1.149515,1.031585
0.764324,1.004859
0.902298,0.994603
1.115504,1.006693
1.268769,1.032901
1.957549,1.125365
0.862618,1.099091
0.921204,1.081302
0.904598,1.063632
0.537051,1.010974
1.001804,1.010057
0.814463,0.990497
0.893784,0.980826
1.327215,1.015465
0.984057,1.012324
0.778537,0.988945
1.682906,1.058341
0.867409,1.039248
0.970712,1.032395
0.873305,1.016486
0.548040,0.969641
0.754813,0.948158
0.862211,0.939564
0.945623,0.940169
1.385504,0.984703
0.802323,0.966465
1.541337,1.023952
0.806065,1.002163
0.827820,0.984729
0.540947,0.940351
0.731441,0.919460
0.711331,0.898647
0.824724,0.891255
1.426872,0.944816
0.830764,0.933411
1.136205,0.953691
0.944999,0.952821
0.693991,0.926938
0.695335,0.903778
1.580613,0.971462
0.773830,0.951698
0.985090,0.955038
1.125028,0.972037
0.788769,0.953710
0.917608,0.950100
0.671253,0.922215
0.595047,0.889498
0.771099,0.877658
0.866099,0.876502
0.603867,0.849239
0.974832,0.861798
0.918535,0.867472
1.148122,0.895537
0.690970,0.875080
0.693914,0.856964
0.754879,0.846755
0.945989,0.856678
0.692508,0.840261
0.806622,0.836898
0.783913,0.831599
1.342749,0.882714
0.701577,0.864600
0.625090,0.840649
0.450341,0.801618
0.534506,0.774907
1.022783,0.799695
0.556590,0.775384
0.963591,0.794205
0.601507,0.774935
0.910150,0.788457
0.575750,0.767186
0.699337,0.760401
0.520503,0.736411
0.675677,0.730338
0.474449,0.704749
0.922790,0.726553
0.629156,0.716813
0.654188,0.710551
0.717762,0.711272
0.984358,0.738580
0.354201,0.700143
0.599598,0.690088
0.714797,0.692559
0.558415,0.679145
0.620779,0.673308
0.951680,0.701145
0.699530,0.700984
1.113188,0.742204
0.520899,0.720074
0.736051,0.721671
0.684627,0.717967
0.650653,0.711235
0.904624,0.730574
0.815530,0.739070
0.704075,0.735570
0.597851,0.721798
0.890297,0.738648
0.874857,0.752269
0.822004,0.759243
0.648897,0.748208
0.726708,0.746058
0.947505,0.766203
0.382031,0.727786
0.635873,0.718594
1.006814,0.747416
0.460947,0.718769
0.870092,0.733902
1.068409,0.767352
0.898665,0.780484
0.545020,0.756937
0.573451,0.738589
0.605465,0.725276
0.681248,0.720873
0.646731,0.713459
0.427027,0.684816
0.486958,0.665030
0.380929,0.636620
0.814569,0.654415
0.482485,0.637222
0.630426,0.636542
0.637961,0.636684
0.571137,0.630129
0.621276,0.629244
0.563598,0.622680
0.613910,0.621803
0.509219,0.610544
0.848016,0.634291
0.600345,0.630897
0.520577,0.619865
0.466483,0.604527
0.471339,0.591208
0.641810,0.596268
0.595395,0.596181
0.931392,0.629702
0.670361,0.633768
1.015094,0.671900
0.367798,0.641490
0.437040,0.621045
0.622009,0.621142
0.507634,0.609791
0.614413,0.610253
0.565359,0.605764
0.556483,0.600836
0.338573,0.574609
1.007375,0.617886
0.638334,0.619931
1.673903,0.725328
0.581912,0.710986
0.492073,0.689095
0.453413,0.665527
0.474100,0.646384
0.485788,0.630324
0.655678,0.632860
0.998387,0.669412
0.449761,0.647447
0.925008,0.675203
0.546568,0.662340
0.917937,0.687899
0.568357,0.675945
0.456663,0.654017
0.580914,0.646707
0.355027,0.617539
0.617772,0.617562
0.367297,0.592536
0.463350,0.579617
0.618607,0.583516
0.291632,0.554328
0.588257,0.557721
0.427897,0.544738
0.620759,0.552340
1.042664,0.601373
0.768810,0.618116
0.586323,0.614937
0.962527,0.649696
0.326281,0.617354
0.414131,0.597032
0.515249,0.588854
0.491385,0.579107
0.613461,0.582542
0.574461,0.581734
0.491450,0.572706
0.497388,0.565174
0.471829,0.555840
0.514703,0.551726
0.527830,0.549336
0.435033,0.537906
0.435693,0.527685
0.497247,0.524641
0.889389,0.561116
0.326088,0.537613
0.634420,0.547294
0.297667,0.522331
0.345820,0.504680
0.196914,0.473903
0.579847,0.484498
0.315548,0.467603
0.455589,0.466401
0.382277,0.457989
0.545512,0.466741
0.598278,0.479895
0.597726,0.491678
0.524105,0.494921
0.415540,0.486983
0.551121,0.493397
0.288545,0.472911
0.258051,0.451425
0.527617,0.459044
0.488805,0.462020
0.544718,0.470290
0.809066,0.504168
0.604277,0.514179
0.516475,0.514408
0.473446,0.510312
0.485363,0.507817
0.265008,0.483536
0.591409,0.494324
0.453326,0.490224
0.555579,0.496759
0.431049,0.490188
0.320373,0.473207
0.464000,0.472286
0.615924,0.486650
0.472115,0.485196
0.616177,0.498294
0.554997,0.503965
0.259172,0.479485
0.174381,0.448975
0.357969,0.439874
0.397116,0.435598
0.402612,0.432300
0.677895,0.456859
0.445202,0.455694
0.537960,0.463920
0.577965,0.475325
0.230622,0.450854
0.412179,0.446987
0.389980,0.441286
0.372231,0.434381
0.543966,0.445339
0.511063,0.451912
0.570034,0.463724
0.509894,0.468341
0.541183,0.475625
0.491594,0.477222
0.955807,0.525080
0.453961,0.517969
0.252045,0.491376
0.421924,0.484431
0.543794,0.490367
0.239687,0.465299
1.123672,0.531137
0.443419,0.522365
0.748981,0.545026
0.449839,0.535508
0.448114,0.526768
0.537022,0.527794
0.509038,0.525918
0.466010,0.519927
0.496533,0.517588
0.510151,0.516844
0.307977,0.495957
0.318943,0.478256
0.818108,0.512241
0.257875,0.486805
0.331638,0.471288
0.594784,0.483638
0.492670,0.484541
0.389732,0.475060
0.458457,0.473400
0.345745,0.460634
0.277298,0.442301
0.586914,0.456762
0.368050,0.447891
0.670278,0.470129
1.040265,0.527143
0.529248,0.527353
0.419333,0.516551
0.510532,0.515949
0.422449,0.506599
0.458392,0.501779
0.509159,0.502517
0.347736,0.487039
0.538563,0.492191
0.333019,0.476274
0.715386,0.500185
0.389908,0.489157
1.044016,0.544643
0.466712,0.536850
0.393475,0.522513
0.476221,0.517883
0.318202,0.497915
0.340805,0.482204
0.256188,0.459603
0.271229,0.440765
0.377515,0.434440
0.592966,0.450293
0.641189,0.469382
0.300685,0.452513
0.320542,0.439316
0.478436,0.443228
0.422545,0.441159
0.385043,0.435548
0.538378,0.445831
0.605174,0.461765
0.518425,0.467431
0.949302,0.515618
0.386240,0.502680
0.431042,0.495516
0.490026,0.494967
0.379902,0.483461
0.415454,0.476660
0.390719,0.468066
0.317686,0.453028
0.448297,0.452555
0.404502,0.447750
0.446464,0.447621
0.261202,0.428979
0.345772,0.420658
0.546168,0.433209
0.349797,0.424868
0.330922,0.415474
0.634579,0.437384
0.454851,0.439131
0.483957,0.443613
0.345629,0.433815
0.334913,0.423925
0.305000,0.412032
0.440992,0.414928
0.411946,0.414630
0.129619,0.386129
0.498873,0.397403
0.250156,0.382679
0.392708,0.383682
0.641772,0.409491
0.568571,0.425399
0.300495,0.412908
0.262195,0.397837
0.310238,0.389077
0.528315,0.403001
0.395653,0.402266
0.786534,0.440693
0.400552,0.436679
0.480800,0.441091
0.732140,0.470196
0.258438,0.449020
0.454469,0.449565
0.283219,0.432930
0.305658,0.420203
0.346161,0.412799
0.336327,0.405152
0.633316,0.427968
0.529650,0.438136
0.252157,0.419538
0.461248,0.423709
1.064954,0.487834
0.378012,0.476852
0.473041,0.476471
0.241422,0.452966
0.682163,0.475886
0.423906,0.470688
0.379191,0.461538
